,Credit_Score,Term,Net_Advance,APR,Loan_Type,Mosaic,Mosaic_Class,Time_at_Address,Telephone_Indicator,Number_of_Dependants,Gender,Time_in_Employment,Employment_Type,Permanent_Employee,Income_Range,Current_Account,ACCESS_Card,VISA_Card,American_Express,Diners_Card,Cheque_Guarantee,Other_Credit_Store_Card,Time_with_Bank,Value_of_Property,Outstanding_Mortgage_Bal,Total_Outstanding_Balances,Bureau_Data___Monthly_Other_Co_R,Worst_History_CT,Age,Total_outstanding_balance__mortg,Public_info_CCJ_ban,Public_info_CCJ_value,Time_since_most_recent_Public_In,CAIS_8_9_total,Worst_status_L6m,Worst_CUrrent_Status,Status_3s_L6m,Searches___Total___L6m,Years_on_ER_for_SP,Total___outstanding_CCJ_s,Total_outstanding_balance___excl,Total___of_accounts,Time_since_most_recent_outstandi,PPI,Final_Grade_A,Final_Grade_B,Final_Grade_C,Final_Grade_D,Final_Grade_E,Final_Grade_F,Final_Grade_O,Final_Grade_R,Final_Grade_S,Final_Grade_X,Residential_Status_H,Residential_Status_L,Residential_Status_R,Residential_Status_T,Marital_Status_D,Marital_Status_M,Marital_Status_S,Marital_Status_W,Employment_Status_D,Employment_Status_G,Employment_Status_H,Employment_Status_M,Employment_Status_P,Employment_Status_R,Employment_Status_S,Employment_Status_T,Employment_Status_U,Payment_Method_C,Payment_Method_D,Payment_Method_S,Bankruptcy_Detected__SP__N,Bankruptcy_Detected__SP__T,Bankruptcy_Detected__SP__Y,CIFAS_detected_N,CIFAS_detected_T,CIFAS_detected_Y
8016,896,60,10000.0,8.9,0,43,7,93,1,0,0,213,1,1,4,1,1,1,1,1,1,1,417,105000,82672,91847,870,4,37,83,2,54,30,39,0,0,0,1,7,2,99,4,30,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8017,812,25,1500.0,31.9,0,11,2,63,1,0,0,14,1,1,3,1,0,0,0,0,1,0,195,120000,0,14000,270,0,23,0,0,0,99,0,0,0,0,0,0,0,140,3,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8018,862,60,7000.0,19.9,0,12,2,84,1,1,1,108,1,1,6,1,1,1,0,0,1,0,72,120000,114586,137009,1100,0,33,116,0,0,99,0,1,0,0,6,6,0,225,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8019,855,18,3000.0,19.9,0,4,1,48,1,1,0,288,1,1,5,1,0,1,0,0,1,1,288,450000,195964,198123,944,5,41,197,0,0,99,0,0,0,0,4,4,0,22,6,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8020,791,48,2000.0,33.9,0,47,8,1,1,0,1,89,1,1,6,1,1,1,0,0,1,0,211,120000,0,12692,404,0,28,0,0,0,99,0,0,0,0,1,7,0,127,8,99,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8021,823,60,15000.0,17.4,1,46,8,84,1,0,0,42,1,1,5,1,0,1,0,0,1,0,48,207000,148750,164677,744,5,53,150,0,0,99,3,2,0,0,5,3,0,160,9,99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8022,833,120,10000.0,15.4,1,36,6,173,1,0,1,173,1,1,5,1,0,1,0,0,1,0,77,133000,91225,91225,489,5,45,93,0,0,99,245,0,0,0,7,3,0,1,4,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8023,1003,60,10500.0,8.9,0,1,1,72,1,2,1,48,1,1,6,1,1,0,0,0,1,0,204,800000,364053,372335,1709,4,39,366,0,0,99,0,0,0,0,6,4,0,83,3,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8024,889,18,1100.0,22.9,0,12,2,64,1,0,1,118,1,1,5,1,1,1,0,0,1,0,118,132000,128755,146670,1150,4,31,129,0,0,99,0,0,0,0,2,5,0,194,5,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8025,958,48,5000.0,12.9,0,33,5,108,1,2,0,12,1,1,5,1,0,1,0,0,1,0,324,120000,0,6028,1,5,32,0,0,0,99,0,0,0,0,2,7,0,61,9,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8026,833,60,7500.0,18.9,0,27,4,72,1,2,0,60,1,1,6,1,0,1,0,0,1,1,120,220000,155867,160758,962,5,44,157,0,0,99,0,6,6,7,2,5,0,53,7,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8027,991,60,10000.0,8.9,0,46,8,84,1,0,0,84,1,1,6,1,0,1,0,0,1,1,240,300000,21702,21329,728,5,45,0,0,0,99,6,0,0,0,3,5,0,214,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8028,787,36,3000.0,27.9,0,33,5,40,1,0,0,67,1,1,4,1,0,1,0,0,1,0,120,120000,0,10900,0,5,28,0,0,0,99,0,1,1,0,0,3,0,109,9,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8029,887,60,6500.0,21.9,0,47,8,77,1,2,0,160,1,1,4,1,0,0,0,0,1,0,160,120000,0,6783,0,0,61,0,0,0,99,0,0,0,0,0,5,0,68,2,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8030,890,48,2000.0,22.9,0,17,3,144,1,2,0,105,1,1,3,1,0,1,0,0,1,0,168,140000,66965,67787,469,5,40,68,0,0,99,1,1,0,0,2,2,0,9,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8031,922,60,7500.0,11.4,0,51,10,15,1,0,0,15,1,1,2,1,0,1,0,0,1,0,364,120000,0,4624,0,0,50,0,0,0,99,0,0,0,0,1,0,0,47,1,99,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8032,848,60,6500.0,25.9,0,23,4,94,1,0,0,67,1,1,6,1,0,1,0,0,1,0,120,160000,100000,151371,686,0,44,122,0,0,99,17,2,1,0,4,7,0,308,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8033,859,48,4000.0,24.9,0,32,5,6,0,0,1,46,1,1,4,1,0,1,0,0,1,0,240,120000,0,6479,147,5,50,0,1,4,61,43,0,0,0,3,0,0,65,5,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8034,1028,60,7500.0,8.9,0,23,4,192,1,1,1,180,1,1,5,1,0,1,0,0,1,0,204,108000,38000,10722,178,4,58,0,0,0,99,0,0,0,0,4,5,0,108,4,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8035,845,36,2000.0,28.9,0,42,7,48,1,0,1,12,1,1,2,1,0,1,0,0,1,1,180,120000,0,0,0,5,67,0,0,0,99,0,0,0,0,3,3,0,1,3,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8036,820,60,3500.0,27.9,0,22,4,6,1,1,1,65,1,1,5,1,0,1,0,0,1,0,360,155000,129058,133971,746,1,39,131,0,0,99,99,1,1,0,7,0,0,50,6,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8037,1061,48,5000.0,11.9,0,44,8,360,1,1,0,144,1,1,4,1,0,1,0,0,1,0,420,96000,26000,11525,448,5,57,12,0,0,99,0,0,0,0,0,30,0,14,5,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8038,992,49,4300.0,11.9,0,49,9,132,1,2,1,132,1,1,6,1,0,1,0,0,1,0,132,125000,50000,62214,505,5,41,63,0,0,99,0,0,0,0,2,3,0,12,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8039,839,37,10000.0,12.4,1,49,9,48,1,0,1,60,1,1,6,1,1,1,0,0,1,1,144,230000,207669,211970,1228,5,37,209,0,0,99,45,1,1,0,3,1,0,44,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8040,902,60,9500.0,10.9,0,32,5,162,1,1,1,9,1,1,6,1,0,1,0,0,1,0,228,250000,116715,164323,1410,0,52,118,0,0,99,0,0,0,0,6,13,0,477,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8041,882,60,7500.0,11.9,0,35,6,60,1,0,1,180,1,1,3,1,0,1,0,0,1,0,288,65000,64345,82132,527,5,42,78,0,0,99,0,0,1,0,2,6,0,59,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
8042,755,48,3000.0,29.9,0,23,4,31,1,0,0,43,1,1,3,1,0,1,0,0,1,0,31,115000,70930,94993,731,5,31,72,0,0,99,0,0,1,0,7,2,0,241,6,99,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8043,881,25,1000.0,29.9,0,41,7,221,1,1,1,148,1,1,6,1,0,1,0,0,1,0,180,56000,64770,73554,645,0,44,22,2,67,24,77,6,1,3,3,13,2,535,6,24,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8044,870,36,2500.0,26.9,0,17,3,54,1,0,0,66,1,1,5,1,1,1,0,0,1,1,144,175000,89000,1614,86,5,49,0,0,0,99,0,0,0,0,3,0,0,17,2,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8045,876,60,9000.0,15.9,0,43,7,49,0,1,1,25,1,1,4,1,0,1,0,0,1,0,199,110000,102310,112503,557,0,26,104,0,0,99,0,0,0,0,0,4,0,102,7,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8046,822,60,6000.0,30.9,0,13,2,144,1,3,1,216,1,1,5,1,0,1,0,0,0,0,120,155000,116394,236897,1578,0,40,234,1,5,22,78,4,2,2,2,3,1,42,8,22,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8047,804,60,3000.0,37.9,0,0,1,120,0,1,1,36,1,1,6,1,0,1,0,0,0,0,72,110000,20684,21637,357,5,39,22,1,14,30,94,6,6,6,0,12,1,10,4,30,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8048,819,120,23000.0,13.4,1,13,2,66,1,2,1,204,1,1,6,1,1,0,0,0,1,0,204,150000,120042,171864,1759,0,38,122,0,0,99,20,1,1,0,4,5,0,519,9,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8049,768,24,1500.0,31.9,0,24,4,24,0,1,0,8,1,1,4,1,0,0,0,0,0,0,180,120000,0,645,0,0,30,0,0,0,99,0,0,0,0,2,0,0,7,2,99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8050,874,72,27000.0,7.4,1,60,11,126,1,0,1,120,1,1,6,1,0,1,0,0,1,0,360,365000,144971,184003,833,4,44,146,0,0,99,2,0,0,0,5,5,0,391,6,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8051,895,60,5000.0,14.9,0,12,2,300,1,0,0,360,1,1,3,1,0,1,0,0,1,0,132,160000,66539,68037,507,5,49,68,0,0,99,0,2,2,0,4,11,0,17,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8052,937,120,20000.0,8.9,1,24,4,91,1,0,1,105,1,1,2,1,0,0,0,0,1,0,188,85000,25801,46864,211,0,34,27,0,0,99,78,0,0,0,4,0,0,211,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8053,849,60,3000.0,22.9,0,21,4,7,1,3,1,18,1,1,6,1,0,1,0,0,1,0,125,120000,0,8878,0,0,48,0,1,4,50,60,0,0,0,2,0,1,89,4,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8054,874,60,5000.0,18.9,0,24,4,132,1,0,0,96,1,1,4,1,0,0,0,0,1,0,228,83000,39000,2867,0,0,37,0,2,16,16,37,0,0,0,2,0,2,29,3,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8055,825,60,5000.0,22.9,0,24,4,22,1,2,1,72,1,1,6,1,0,1,0,0,1,0,252,375000,207856,252295,1902,5,36,209,0,0,99,1,0,0,0,9,0,0,445,9,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8056,891,60,11000.0,16.9,0,23,4,58,1,1,0,72,1,1,3,1,0,1,0,0,1,0,360,132000,0,14583,94,4,46,0,0,0,99,0,0,0,0,9,4,0,146,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8057,746,24,3000.0,44.9,0,11,2,49,1,0,1,96,1,1,6,1,1,0,0,0,1,0,60,130000,114419,129569,659,5,27,116,1,115,7,0,1,0,0,4,0,1,152,5,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8058,888,36,2000.0,25.9,0,13,2,48,0,0,0,8,1,1,3,1,0,1,0,0,1,0,180,100000,56478,56478,375,5,35,58,0,0,99,0,0,0,0,0,3,0,1,3,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8059,873,60,12500.0,16.9,0,55,10,200,1,0,0,1,1,1,6,1,0,1,0,0,1,0,180,185000,144638,158753,774,5,44,146,0,0,99,0,2,0,0,3,16,0,142,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8060,956,48,5000.0,9.9,0,37,6,100,1,1,1,90,1,1,6,1,0,1,0,0,1,0,180,95000,110793,119948,936,0,44,112,0,0,99,11,0,0,0,2,6,0,92,7,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8061,913,60,9000.0,12.9,0,6,1,252,1,0,0,54,1,1,6,1,1,1,0,0,1,0,144,350000,310315,321982,2142,5,51,312,0,0,99,0,1,1,0,1,20,0,117,9,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8062,960,60,7500.0,8.9,0,47,8,204,1,0,1,252,1,1,6,1,1,0,0,0,1,0,180,110000,81528,101232,1330,5,64,83,0,0,99,0,0,0,0,2,15,0,198,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8063,819,120,20000.0,11.4,1,24,4,203,1,3,1,188,1,1,6,1,1,1,0,0,1,1,260,106000,75671,100930,581,0,44,77,1,158,16,75,3,1,1,1,17,1,253,9,16,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8064,1009,60,5300.0,12.9,0,54,10,204,1,0,1,105,1,1,4,1,0,1,0,0,1,0,323,150000,40094,43790,471,0,59,42,0,0,99,0,0,0,0,0,17,0,37,3,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8065,749,60,3000.0,37.9,0,25,4,84,1,0,1,60,1,1,3,1,0,1,0,0,1,0,84,135000,35000,6530,0,5,32,0,0,0,99,3,1,1,0,9,0,0,66,2,99,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8066,744,48,3250.0,38.9,0,18,3,12,1,1,1,26,1,1,5,1,0,1,0,0,1,0,16,120000,0,10672,308,0,41,0,0,0,99,0,0,0,0,6,1,0,107,5,99,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8067,766,60,2500.0,29.9,0,11,2,46,1,0,0,119,1,1,5,1,1,0,0,0,1,1,397,170000,71942,93698,841,0,50,72,0,0,99,0,2,2,0,2,3,0,231,9,99,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8068,898,60,5500.0,10.9,0,0,1,22,1,1,1,192,1,1,6,1,1,0,0,0,1,0,171,168000,148853,171130,1265,5,33,150,0,0,99,2,0,0,0,4,1,0,223,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8069,910,60,10000.0,9.9,0,37,6,187,1,0,1,44,1,1,6,1,1,1,0,0,1,1,162,129000,49633,59496,632,4,43,51,0,0,99,0,1,1,0,0,15,0,99,9,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8070,884,48,2500.0,22.9,0,39,6,24,1,1,0,84,1,1,3,1,0,1,0,0,1,0,108,80000,54788,55948,327,0,35,56,0,0,99,0,0,0,0,2,2,0,12,5,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8071,798,60,5000.0,24.9,0,24,4,60,1,2,1,4,1,1,3,1,1,1,0,0,1,0,60,110000,52145,54502,266,5,24,54,0,0,99,8,6,6,4,4,0,0,24,7,99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8072,997,60,7500.0,8.9,0,55,10,42,1,0,1,82,1,1,6,1,0,1,0,0,1,0,412,140000,9650,17148,195,0,58,11,0,0,99,0,0,0,0,1,2,0,75,4,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8073,942,30,2500.0,22.9,0,46,8,94,1,1,0,168,1,1,3,1,0,0,0,0,0,0,180,139000,47093,47093,408,5,49,49,2,4,16,102,0,0,0,3,6,2,0,1,16,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8074,759,24,1500.0,39.9,0,8,2,18,1,1,0,24,1,1,5,1,0,1,0,0,1,1,216,160000,104956,131480,788,5,24,106,0,0,99,2,2,2,0,2,1,0,266,7,99,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8075,1006,60,12000.0,8.9,0,22,4,279,1,0,1,195,1,1,4,1,1,1,0,0,1,1,315,170000,88000,40773,257,0,57,0,0,0,99,12,0,0,0,2,20,0,408,7,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8076,780,30,3000.0,29.9,0,24,4,17,1,0,0,115,1,1,2,1,1,1,0,0,1,0,232,120000,0,1224,0,0,30,0,2,25,40,41,0,0,0,3,1,1,13,4,40,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8077,884,60,3000.0,19.9,0,19,3,150,1,0,0,65,1,1,4,1,0,1,0,0,1,0,294,180000,14000,6681,0,0,59,0,1,10,23,21,0,0,0,0,2,0,67,2,99,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8078,874,120,12000.0,14.9,1,23,4,80,1,0,1,56,1,1,5,1,0,1,0,0,1,0,198,182000,155581,172716,1004,0,41,157,0,0,99,0,1,0,0,1,0,0,172,6,99,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8079,974,60,7500.0,8.9,0,44,8,159,1,0,1,37,1,1,6,1,0,1,0,0,1,0,360,180000,84064,98291,1063,5,62,86,0,0,99,0,1,1,0,1,11,0,143,8,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8080,781,36,3000.0,21.9,1,12,2,40,1,0,1,60,1,1,4,1,0,1,0,0,1,0,48,165000,110073,922,0,5,35,0,0,0,99,0,4,0,2,3,0,0,10,2,99,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8081,961,96,5000.0,12.9,1,11,2,120,1,1,0,348,1,1,5,1,0,1,0,0,1,1,240,147000,119000,12347,37,5,51,0,0,0,99,204,2,1,0,3,10,0,124,6,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8082,834,24,1000.0,25.9,0,40,6,36,1,1,1,42,1,1,6,1,0,1,0,0,1,0,84,110000,88448,29739,371,4,29,0,0,0,99,5,0,0,0,3,0,0,298,3,99,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8083,791,60,6000.0,19.9,0,40,6,24,1,3,1,41,1,1,5,1,0,0,0,0,1,0,293,120000,0,14376,200,0,47,0,0,0,99,2,0,0,0,2,0,0,144,2,99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8084,959,60,13000.0,8.9,0,57,11,247,1,0,0,156,1,1,6,1,1,1,0,0,1,1,373,300000,140196,165029,1176,0,53,142,0,0,99,0,1,0,0,2,21,0,249,9,99,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8085,715,24,1000.0,44.9,0,21,4,84,0,1,0,84,1,1,5,1,0,1,0,0,1,1,24,90000,70091,70328,498,5,28,72,0,0,99,23,1,0,0,1,6,0,3,4,99,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8086,1076,60,8500.0,11.9,0,43,7,462,1,0,1,5,1,1,4,1,0,1,0,0,1,1,324,95000,83000,4502,75,5,66,0,0,0,99,12,2,0,0,0,34,0,46,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8087,862,120,15000.0,14.4,1,4,1,4,1,3,1,54,1,1,6,1,0,1,0,0,1,0,60,654000,521231,591459,4140,5,41,520,0,0,99,0,1,1,0,5,0,0,728,9,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8088,765,120,20000.0,15.9,1,0,1,4,1,1,1,53,1,1,6,1,0,1,0,0,1,0,251,410000,333485,22287,212,4,50,0,2,501,37,267,3,3,1,3,0,1,223,9,39,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8089,1050,60,7500.0,9.4,0,22,4,288,1,0,1,120,1,1,4,1,0,1,0,0,0,1,216,150000,0,18919,212,0,61,0,0,0,99,0,1,0,0,1,21,0,190,9,99,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8090,851,120,20000.0,11.4,1,44,8,301,1,0,1,12,1,1,4,1,0,1,0,0,1,0,120,82000,66456,85393,834,5,52,84,0,0,99,33,2,1,0,9,22,0,30,9,99,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8091,840,60,6000.0,16.9,0,1,1,41,1,0,1,144,1,1,6,1,0,1,0,0,1,0,194,120000,0,5539,72,0,38,0,0,0,99,0,0,0,0,2,3,0,56,2,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8092,721,25,1500.0,44.9,0,27,4,78,1,2,1,204,1,1,6,1,0,1,0,0,1,0,84,150000,87938,88154,637,5,42,89,1,3,12,21,1,1,0,9,5,1,3,7,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
